Arquivo,MIME_type,Pasta de Destino
VirusShare_a60933205760ea6da7bb092413a75a76,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_97ca2bb515bbf9daf085aa28212620aa,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_a548c452a33b16138010a4b02025ea70,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_32ed1ab7d38d2946be7fc77de2d835ca,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b94c2249b0b816c1028d2a269cf71284,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_25b2d5e1855570d0c6ea62645b5dcd57,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_de5b294423630f09f3b471126e8d4c94,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_966a4ca9bc8cc1e3288b48630a46d6d0,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_50c53b3c1cbafe9c5ac28eb4bdd21644,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_61759744e80da3e5bd5432dd00d488c0,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_5c2ab814128f8af0f970e5294334c035,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_d8e7e8c82fdcddd009bae3b14bf66e35,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_128bb3fefd9b321711e5670618c6e1be,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_6ff28a06038e2f45b2b0e6d382f7bf8d,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_2432bd11b84bf18236ec1e8bdeb19d4d,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_349141e5e8d3514a2d3092dc8e4b794b,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_f64e44d25298038675e67f9edda61e44,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
